,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
274,16,CASH_OUT,2701905.3,C2140905252,2701905.3,0.0,C970796050,57418.0,2759323.3,1,0
275,16,TRANSFER,2701905.3,C494334546,2701905.3,0.0,C428725863,0.0,0.0,1,0
276,673,CASH_OUT,897875.35,C1479974036,897875.35,0.0,C1078117334,0.0,897875.35,1,0
277,673,TRANSFER,897875.35,C7692150,897875.35,0.0,C402300594,0.0,0.0,1,0
278,673,CASH_OUT,73053.41,C950160827,73053.41,0.0,C1254045006,811041.41,884094.82,1,0
279,673,TRANSFER,73053.41,C1113510889,73053.41,0.0,C1359285806,0.0,0.0,1,0
280,672,CASH_OUT,234787.38,C1169480265,234787.38,0.0,C971747448,3932349.43,4167136.82,1,0
281,672,TRANSFER,234787.38,C1526831204,234787.38,0.0,C801426364,0.0,0.0,1,0
282,672,CASH_OUT,330756.72,C550919269,330756.72,0.0,C2020707965,251495.1,582251.83,1,0
283,672,TRANSFER,330756.72,C2036720607,330756.72,0.0,C2048695496,0.0,0.0,1,0
284,672,CASH_OUT,21332.46,C770584215,21332.46,0.0,C1804557004,0.0,21332.46,1,0
285,672,TRANSFER,21332.46,C899485739,21332.46,0.0,C1469356710,0.0,0.0,1,0
286,672,CASH_OUT,7218629.01,C578564110,7218629.01,0.0,C903355474,0.0,7218629.01,1,0
287,670,CASH_OUT,929106.32,C1484947776,929106.32,0.0,C1894579246,559809.62,1488915.94,1,0
288,275,TRANSFER,1436.38,C1462369015,1436.38,0.0,C204541509,0.0,0.0,1,0
289,469,TRANSFER,4417191.86,C2061241585,4417191.86,0.0,C558432551,0.0,0.0,1,0
290,227,TRANSFER,176007.37,C1086380273,176007.37,0.0,C1708357030,0.0,0.0,1,0
291,134,TRANSFER,1525742.02,C311903293,1525742.02,0.0,C974621415,0.0,0.0,1,0
292,134,CASH_OUT,1525742.02,C566299980,1525742.02,0.0,C2132741249,0.0,1525742.02,1,0
293,668,CASH_OUT,4022098.69,C105027468,4022098.69,0.0,C303839764,58314.1,4080412.79,1,0
294,668,TRANSFER,4022098.69,C1924819365,4022098.69,0.0,C295800358,0.0,0.0,1,0
295,668,CASH_OUT,1576531.53,C2000069930,1576531.53,0.0,C1345448010,0.0,1576531.53,1,0
296,668,TRANSFER,1576531.53,C1382437370,1576531.53,0.0,C1002538556,0.0,0.0,1,0
297,668,CASH_OUT,7539165.76,C937983122,7539165.76,0.0,C2117385631,63054.95,7602220.71,1,0
298,668,TRANSFER,7539165.76,C64015154,7539165.76,0.0,C1744865437,0.0,0.0,1,0
299,668,CASH_OUT,307455.42,C1857166284,307455.42,0.0,C1314885852,0.0,307455.42,1,0
300,668,TRANSFER,307455.42,C103081762,307455.42,0.0,C132241183,0.0,0.0,1,0
301,470,TRANSFER,913684.05,C182934676,913684.05,0.0,C1568271281,0.0,0.0,1,0
302,470,CASH_OUT,913684.05,C1959891582,913684.05,0.0,C1804810309,410443.03,1324127.08,1,0
303,470,TRANSFER,8177.04,C1053675722,8177.04,0.0,C503599136,0.0,0.0,1,0
304,470,CASH_OUT,8177.04,C1664997307,8177.04,0.0,C1806348809,842143.06,850320.1,1,0
305,470,TRANSFER,2198220.97,C1393439924,2198220.97,0.0,C851338379,0.0,0.0,1,0
306,470,CASH_OUT,2198220.97,C733220553,2198220.97,0.0,C362029597,3319056.61,5517277.58,1,0
307,470,TRANSFER,2859010.61,C2075115765,2859010.61,0.0,C2025150574,0.0,0.0,1,0
308,470,CASH_OUT,2859010.61,C1981956148,2859010.61,0.0,C289828816,0.0,2859010.61,1,0
309,470,TRANSFER,864994.24,C504859386,864994.24,0.0,C1412133328,0.0,0.0,1,0
310,470,CASH_OUT,864994.24,C676427076,864994.24,0.0,C1523524779,266074.0,1028020.38,1,0
311,470,TRANSFER,120843.94,C1360860736,120843.94,0.0,C832749526,0.0,0.0,1,0
312,470,CASH_OUT,120843.94,C2122237253,120843.94,0.0,C1217175630,1710553.99,1831397.93,1,0
313,9,TRANSFER,1055.0,C666486325,1055.0,0.0,C279565067,0.0,0.0,1,0
314,9,CASH_OUT,1055.0,C1764109750,1055.0,0.0,C1522743169,75179.0,0.0,1,0
315,471,TRANSFER,504344.93,C653557164,504344.93,0.0,C37138390,0.0,0.0,1,0
316,227,CASH_OUT,176007.37,C1761527843,176007.37,0.0,C172711572,0.0,176007.37,1,0
317,669,TRANSFER,57658.26,C485976806,57658.26,0.0,C399785222,0.0,0.0,1,0
318,275,CASH_OUT,1436.38,C765019511,1436.38,0.0,C1267603990,0.0,1436.38,1,0
319,669,CASH_OUT,57658.26,C855053423,57658.26,0.0,C1354741031,11688322.73,11745980.99,1,0
320,203,TRANSFER,2913787.08,C1263647967,2913787.08,0.0,C1765579007,0.0,0.0,1,0
321,203,CASH_OUT,2913787.08,C2088472224,2913787.08,0.0,C1707633180,0.0,2913787.08,1,0
322,323,TRANSFER,7596886.83,C926688459,7596886.83,0.0,C1810250799,0.0,0.0,1,0
323,323,CASH_OUT,7596886.83,C1942950399,7596886.83,0.0,C1781043707,1022130.96,8619017.79,1,0
324,469,TRANSFER,10000000.0,C1519426085,16484526.8,6484526.8,C1185086386,0.0,0.0,1,0
325,469,CASH_OUT,10000000.0,C210168934,10000000.0,0.0,C1856701476,817443.72,10817443.72,1,0
326,469,TRANSFER,6484526.8,C2041942844,6484526.8,0.0,C1100722756,0.0,0.0,1,0
327,469,CASH_OUT,6484526.8,C370286354,6484526.8,0.0,C1781740019,200765.69,6685292.49,1,0
328,380,CASH_OUT,2784.51,C1421116236,2784.51,0.0,C1258126361,4927905.98,4930690.49,1,0
329,380,TRANSFER,2784.51,C1150996147,2784.51,0.0,C278927919,0.0,0.0,1,0
330,670,CASH_OUT,1097309.24,C1436982406,1097309.24,0.0,C2024942087,0.0,1097309.24,1,0
331,670,TRANSFER,1097309.24,C316288377,1097309.24,0.0,C2134101004,0.0,0.0,1,0
332,37,CASH_OUT,112486.46,C124687089,0.0,0.0,C179706450,257274.47,369760.93,1,0
333,670,CASH_OUT,1938347.14,C106058139,1938347.14,0.0,C1218665261,294911.92,2233259.06,1,0
334,670,TRANSFER,1938347.14,C574846060,1938347.14,0.0,C1073035418,0.0,0.0,1,0
335,236,CASH_OUT,67050.5,C1343549154,67050.5,0.0,C133181668,0.0,67050.5,1,0
336,236,TRANSFER,67050.5,C1650479654,67050.5,0.0,C625044678,0.0,0.0,1,0
337,669,CASH_OUT,111033.79,C628538240,111033.79,0.0,C1203444656,470258.81,581292.59,1,0
338,669,TRANSFER,111033.79,C873843844,111033.79,0.0,C1541089599,0.0,0.0,1,0
339,227,TRANSFER,114889.61,C1085506900,114889.61,0.0,C804873072,0.0,0.0,1,0
340,227,CASH_OUT,114889.61,C646283702,114889.61,0.0,C546104112,668801.8,783691.4,1,0
341,669,CASH_OUT,106290.68,C1300397389,106290.68,0.0,C775257177,0.0,106290.68,1,0
342,669,TRANSFER,106290.68,C1767695983,106290.68,0.0,C742240687,0.0,0.0,1,0
343,669,CASH_OUT,5388834.64,C1888149669,5388834.64,0.0,C1774338708,218151.69,5606986.33,1,0
344,669,TRANSFER,5388834.64,C2045535389,5388834.64,0.0,C1440223571,0.0,0.0,1,0
345,674,TRANSFER,932922.6,C612277580,932922.6,0.0,C1507701948,0.0,0.0,1,0
346,674,CASH_OUT,932922.6,C1600632872,932922.6,0.0,C229575855,400110.15,1333032.75,1,0
347,674,TRANSFER,171651.7,C582884877,171651.7,0.0,C2136467775,0.0,0.0,1,0
348,284,CASH_OUT,558050.49,C157484257,558050.49,0.0,C2055772170,105134.97,810052.81,1,0
349,250,TRANSFER,10000000.0,C395312314,31343002.08,21343002.08,C554878096,0.0,0.0,1,0
350,250,CASH_OUT,10000000.0,C619552920,10000000.0,0.0,C1630566944,147964.13,10147964.13,1,0
351,250,TRANSFER,10000000.0,C2099141021,21343002.08,11343002.08,C1733297456,0.0,0.0,1,0
352,250,CASH_OUT,10000000.0,C1877358148,10000000.0,0.0,C709815552,107593.45,10107593.45,1,0
353,250,TRANSFER,10000000.0,C124022062,11343002.08,1343002.08,C2049633025,0.0,0.0,1,0
354,250,CASH_OUT,10000000.0,C1321526330,10000000.0,0.0,C120368346,1640761.93,11640761.93,1,0
355,250,TRANSFER,1343002.08,C1100582606,1343002.08,1343002.08,C1147517658,0.0,0.0,1,1
356,250,CASH_OUT,0.0,C521393327,0.0,0.0,C480398193,0.0,0.0,1,0
357,131,CASH_OUT,53340.45,C1728402348,53340.45,0.0,C505193884,0.0,53340.45,1,0
358,131,TRANSFER,53340.45,C778841349,53340.45,0.0,C512420448,0.0,0.0,1,0
359,395,TRANSFER,171880.67,C49917246,171880.67,0.0,C1810191197,0.0,0.0,1,0
360,395,CASH_OUT,171880.67,C19486690,171880.67,0.0,C1283356428,2893198.81,3086348.25,1,0
361,680,CASH_OUT,2651994.1,C1963804586,2651994.1,0.0,C621396903,0.0,2651994.1,1,0
362,680,TRANSFER,2651994.1,C863787360,2651994.1,0.0,C1968421916,0.0,0.0,1,0
363,680,CASH_OUT,10000000.0,C2129111288,10000000.0,0.0,C503344531,128711.99,10128711.99,1,0
364,680,TRANSFER,10000000.0,C23027348,12651994.1,2651994.1,C1188014046,0.0,0.0,1,0
365,680,CASH_OUT,2254417.02,C1037004570,2254417.02,0.0,C2017288249,592897.44,2847314.47,1,0
366,680,TRANSFER,2254417.02,C1125239020,2254417.02,0.0,C986951874,0.0,0.0,1,0
367,680,CASH_OUT,10000000.0,C466387318,10000000.0,0.0,C1396306912,0.0,10000000.0,1,0
368,680,TRANSFER,10000000.0,C1396564541,12254417.02,2254417.02,C129828249,0.0,0.0,1,0
369,680,CASH_OUT,1685692.11,C1016616731,1685692.11,0.0,C1739928353,1005757.39,2691449.5,1,0
370,680,TRANSFER,1685692.11,C1039970092,1685692.11,0.0,C476797859,0.0,0.0,1,0
371,680,CASH_OUT,1819405.69,C960377084,1819405.69,0.0,C524632299,7549887.38,9369293.07,1,0
372,680,TRANSFER,1819405.69,C256643277,1819405.69,0.0,C865759561,0.0,0.0,1,0
373,680,CASH_OUT,674541.55,C154212994,674541.55,0.0,C674401902,13481.42,688022.97,1,0
374,284,TRANSFER,558050.49,C1190521661,558050.49,0.0,C1567764028,0.0,0.0,1,0
375,284,TRANSFER,830803.43,C1340873625,830803.43,0.0,C743070440,0.0,0.0,1,0
376,674,CASH_OUT,171651.7,C1811092030,171651.7,0.0,C1174681739,2336193.5,2507845.2,1,0
377,284,CASH_OUT,830803.43,C1513149955,830803.43,0.0,C531342661,42598.43,873401.86,1,0
378,469,CASH_OUT,4417191.86,C790582807,4417191.86,0.0,C690378183,188202.71,4605394.57,1,0
379,154,CASH_OUT,4530.71,C831752854,4530.71,0.0,C1379173269,0.0,4530.71,1,0
380,154,TRANSFER,4530.71,C525094295,4530.71,0.0,C1227140527,0.0,0.0,1,0
381,250,TRANSFER,156039.36,C1442710040,156039.36,0.0,C1844625482,0.0,0.0,1,0
382,250,CASH_OUT,156039.36,C1507330764,156039.36,0.0,C51866354,0.0,156039.36,1,0
383,169,CASH_OUT,286306.33,C1512944654,286306.33,0.0,C1478839564,1617120.72,1903427.05,1,0
384,169,TRANSFER,286306.33,C822440427,286306.33,0.0,C58091991,0.0,0.0,1,0
385,188,CASH_OUT,237642.64,C84594080,237642.64,0.0,C855526143,113161.91,350804.55,1,0
386,188,TRANSFER,237642.64,C467245091,237642.64,0.0,C714852776,0.0,0.0,1,0
387,681,CASH_OUT,807466.16,C344825727,807466.16,0.0,C997289329,103628.07,911094.22,1,0
388,681,TRANSFER,807466.16,C1365547819,807466.16,0.0,C1383531200,0.0,0.0,1,0
389,169,CASH_OUT,1179716.49,C1443300815,1179716.49,0.0,C1006926522,0.0,1179716.49,1,0
390,169,TRANSFER,1179716.49,C607841205,1179716.49,0.0,C253088101,0.0,0.0,1,0
391,169,CASH_OUT,978261.98,C963556658,978261.98,0.0,C1776769189,713151.13,1691413.11,1,0
392,169,TRANSFER,978261.98,C1454479269,978261.98,0.0,C478742844,0.0,0.0,1,0
393,331,CASH_OUT,398219.08,C1810039949,398219.08,0.0,C1995930923,0.0,398219.08,1,0
394,331,TRANSFER,398219.08,C1304547531,398219.08,0.0,C19996570,0.0,0.0,1,0
395,169,CASH_OUT,310712.71,C1052841054,310712.71,0.0,C1814696637,0.0,310712.71,1,0
396,169,TRANSFER,310712.71,C287179256,310712.71,0.0,C642298837,0.0,0.0,1,0
397,19,TRANSFER,143660.11,C1156611770,143660.11,0.0,C742977582,0.0,0.0,1,0
398,19,CASH_OUT,143660.11,C681501417,143660.11,0.0,C447183071,0.0,143660.11,1,0
399,211,CASH_OUT,1049232.11,C283039284,1049232.11,0.0,C451731094,3856846.36,4906078.47,1,0
400,211,TRANSFER,1049232.11,C248568064,1049232.11,0.0,C280959828,0.0,0.0,1,0
401,153,CASH_OUT,109008.53,C1746722810,109008.53,0.0,C724702929,369085.36,478093.89,1,0
402,153,TRANSFER,109008.53,C1551236270,109008.53,0.0,C1615265325,0.0,0.0,1,0
403,680,TRANSFER,674541.55,C418612921,674541.55,0.0,C1678643281,0.0,0.0,1,0
404,680,CASH_OUT,272716.64,C1588399421,272716.64,0.0,C664179089,1019542.34,1292258.98,1,0
405,680,TRANSFER,272716.64,C1539029017,272716.64,0.0,C546068796,0.0,0.0,1,0
406,680,CASH_OUT,227668.22,C838079737,227668.22,0.0,C971866524,53722.04,281390.26,1,0
407,676,TRANSFER,3542716.02,C1521869137,3542716.02,0.0,C377406581,0.0,0.0,1,0
408,676,CASH_OUT,5016884.33,C1525254623,5016884.33,0.0,C1911342883,3425450.21,8442334.54,1,0
409,676,TRANSFER,5016884.33,C60690342,5016884.33,0.0,C1327214337,0.0,0.0,1,0
410,676,CASH_OUT,327773.15,C1561550785,327773.15,0.0,C1078506798,696949.46,1024722.61,1,0
411,676,TRANSFER,327773.15,C505663484,327773.15,0.0,C667256614,0.0,0.0,1,0
412,675,CASH_OUT,950766.15,C1344002266,950766.15,0.0,C837820627,0.0,950766.15,1,0
413,675,TRANSFER,950766.15,C1599964062,950766.15,0.0,C1375613207,0.0,0.0,1,0
414,675,CASH_OUT,1091589.88,C9735820,1091589.88,0.0,C158741308,375880.91,1467470.79,1,0
415,675,TRANSFER,1091589.88,C99498713,1091589.88,0.0,C1363621822,0.0,0.0,1,0
416,675,CASH_OUT,2772043.9,C1162550194,2772043.9,0.0,C27397338,2985997.42,5758041.32,1,0
417,675,TRANSFER,2772043.9,C48717380,2772043.9,0.0,C230089691,0.0,0.0,1,0
418,675,CASH_OUT,10000000.0,C392319907,10000000.0,0.0,C852706972,759509.55,10759509.55,1,0
419,675,TRANSFER,10000000.0,C1291955358,12772043.9,2772043.9,C285979005,0.0,0.0,1,0
420,675,CASH_OUT,43440.97,C761772957,43440.97,0.0,C2009987911,0.0,43440.97,1,0
421,675,TRANSFER,43440.97,C587426597,43440.97,0.0,C1630185413,0.0,0.0,1,0
422,674,CASH_OUT,64083.54,C1268763135,64083.54,0.0,C1346372466,0.0,64083.54,1,0
423,674,TRANSFER,64083.54,C1212154134,64083.54,0.0,C426812212,0.0,0.0,1,0
424,674,CASH_OUT,306505.03,C1205102139,306505.03,0.0,C125162058,0.0,306505.03,1,0
425,674,TRANSFER,306505.03,C1263270388,306505.03,0.0,C1682837387,0.0,0.0,1,0
426,674,CASH_OUT,6250438.78,C951549308,6250438.78,0.0,C1717545219,0.0,6250438.78,1,0
427,674,TRANSFER,6250438.78,C2029976755,6250438.78,0.0,C693212579,0.0,0.0,1,0
428,674,CASH_OUT,10000000.0,C2029948339,10000000.0,0.0,C120055626,879169.43,10879169.43,1,0
429,674,TRANSFER,10000000.0,C200219666,16250438.78,6250438.78,C2086144828,0.0,0.0,1,0
430,674,CASH_OUT,3288377.47,C1509113687,3288377.47,0.0,C579531437,158090.12,3446467.59,1,0
431,674,TRANSFER,3288377.47,C1001875185,3288377.47,0.0,C690110733,0.0,0.0,1,0
432,676,CASH_OUT,3542716.02,C488587409,3542716.02,0.0,C1867928839,4746.62,3547462.65,1,0
433,676,TRANSFER,171572.06,C1854902187,171572.06,0.0,C920320326,0.0,0.0,1,0
434,676,CASH_OUT,171572.06,C2025735380,171572.06,0.0,C1904581587,478287.66,649859.72,1,0
435,678,CASH_OUT,749316.7,C266009460,749316.7,0.0,C979680839,129235.97,878552.67,1,0
436,680,TRANSFER,227668.22,C874397913,227668.22,0.0,C528730854,0.0,0.0,1,0
437,680,CASH_OUT,28399.72,C1669123566,28399.72,0.0,C1364689982,128264.68,156664.4,1,0
438,680,TRANSFER,28399.72,C916162513,28399.72,0.0,C1708739,0.0,0.0,1,0
439,680,CASH_OUT,442460.31,C528702862,442460.31,0.0,C1833040956,0.0,442460.31,1,0
440,680,TRANSFER,442460.31,C1158825212,442460.31,0.0,C643125420,0.0,0.0,1,0
441,679,CASH_OUT,3150438.28,C1100799459,3150438.28,0.0,C314198067,6711.43,3157149.71,1,0
442,679,TRANSFER,3150438.28,C1921052827,3150438.28,0.0,C117597233,0.0,0.0,1,0
443,679,CASH_OUT,198383.8,C799430524,198383.8,0.0,C1073905576,2367972.08,2566355.88,1,0
444,679,TRANSFER,198383.8,C604057194,198383.8,0.0,C1016011422,0.0,0.0,1,0
445,679,CASH_OUT,403274.41,C1311838083,403274.41,0.0,C13335239,0.0,403274.41,1,0
446,679,TRANSFER,403274.41,C1168831022,403274.41,0.0,C266215740,0.0,0.0,1,0
447,678,TRANSFER,749316.7,C965198261,749316.7,0.0,C636887341,0.0,0.0,1,0
448,677,TRANSFER,10000000.0,C1709472240,19295454.24,9295454.24,C225746427,0.0,0.0,1,0
449,678,CASH_OUT,194876.96,C1352461400,194876.96,0.0,C1257290689,148344.11,343221.07,1,0
450,678,TRANSFER,194876.96,C483764611,194876.96,0.0,C1709387951,0.0,0.0,1,0
451,678,CASH_OUT,1536733.52,C1159622311,1536733.52,0.0,C175494293,244150.15,1780883.67,1,0
452,678,TRANSFER,1536733.52,C287247787,1536733.52,0.0,C310163426,0.0,0.0,1,0
453,677,CASH_OUT,1136374.62,C110707602,1136374.62,0.0,C348031801,820273.26,1956647.88,1,0
454,677,TRANSFER,1136374.62,C964435402,1136374.62,0.0,C9599628,0.0,0.0,1,0
455,677,CASH_OUT,1600721.32,C2142600203,1600721.32,0.0,C1363796559,0.0,1600721.32,1,0
456,677,TRANSFER,1600721.32,C1890383797,1600721.32,0.0,C1224355851,0.0,0.0,1,0
457,677,CASH_OUT,9295454.24,C918631268,9295454.24,0.0,C1985219083,486305.42,9781759.67,1,0
458,677,TRANSFER,9295454.24,C1216463302,9295454.24,0.0,C1920599052,0.0,0.0,1,0
459,677,CASH_OUT,10000000.0,C1896858408,10000000.0,0.0,C952858643,1622330.57,11622330.57,1,0
460,457,CASH_OUT,879136.17,C1919721161,879136.17,0.0,C248420364,13264342.28,14143478.46,1,0
461,457,CASH_OUT,1017016.67,C1729864710,1017016.67,0.0,C497024092,0.0,1017016.67,1,0
462,153,CASH_OUT,412511.32,C1575731939,412511.32,0.0,C33412994,41026.29,453537.61,1,0
463,443,CASH_OUT,1591263.43,C1863182512,1591263.43,0.0,C2126274036,1147865.98,2739129.41,1,0
464,443,CASH_OUT,348915.96,C1627009225,348915.96,0.0,C1624188690,0.0,348915.96,1,0
465,443,TRANSFER,43159.0,C1373322164,43159.0,0.0,C159626180,0.0,0.0,1,0
466,443,CASH_OUT,43159.0,C1632294441,43159.0,0.0,C1959724635,0.0,43159.0,1,0
467,444,TRANSFER,408864.84,C1831363253,408864.84,0.0,C2045273924,0.0,0.0,1,0
468,444,CASH_OUT,408864.84,C1558543265,408864.84,0.0,C577153262,0.0,408864.84,1,0
469,444,TRANSFER,348055.47,C1424747794,348055.47,0.0,C1922828230,0.0,0.0,1,0
470,444,CASH_OUT,348055.47,C1671922232,348055.47,0.0,C965261353,9391.67,357447.14,1,0
471,444,TRANSFER,10000000.0,C1295280435,23752520.6,13752520.6,C36989160,0.0,0.0,1,0
472,444,CASH_OUT,10000000.0,C981150535,10000000.0,0.0,C539137020,0.0,10000000.0,1,0
473,444,TRANSFER,10000000.0,C838062695,13752520.6,3752520.6,C1614528665,0.0,0.0,1,0
474,444,CASH_OUT,10000000.0,C1855594531,10000000.0,0.0,C301687974,185609.51,10185609.51,1,0
475,444,TRANSFER,3752520.6,C635186,3752520.6,0.0,C1223255649,0.0,0.0,1,0
476,444,CASH_OUT,3752520.6,C1674281831,3752520.6,0.0,C590901753,1255946.49,5008467.09,1,0
477,444,TRANSFER,1108140.19,C1275336083,1108140.19,0.0,C173424746,0.0,0.0,1,0
478,444,CASH_OUT,1108140.19,C1939914504,1108140.19,0.0,C1046726968,625431.56,1733571.75,1,0
479,444,TRANSFER,1186725.39,C1047335023,1186725.39,0.0,C1970958530,0.0,0.0,1,0
480,444,CASH_OUT,1186725.39,C16940158,1186725.39,0.0,C273240830,571163.84,1757889.23,1,0
481,444,TRANSFER,178616.12,C1841711424,178616.12,0.0,C622012367,0.0,0.0,1,0
482,444,CASH_OUT,178616.12,C468251407,178616.12,0.0,C1669286784,0.0,178616.12,1,0
483,444,TRANSFER,440581.15,C1297114741,440581.15,0.0,C1962820602,0.0,0.0,1,0
484,444,CASH_OUT,440581.15,C1596133933,440581.15,0.0,C2145440257,164645.25,605226.4,1,0
485,444,TRANSFER,541486.74,C1850675328,541486.74,0.0,C7396544,0.0,0.0,1,0
486,444,CASH_OUT,541486.74,C1890301666,541486.74,0.0,C1690450684,0.0,541486.74,1,0
487,445,TRANSFER,100433.21,C1110061558,100433.21,0.0,C1628647605,0.0,0.0,1,0
488,445,CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,1,0
489,443,TRANSFER,348915.96,C1721589363,348915.96,0.0,C2136928394,0.0,0.0,1,0
490,443,TRANSFER,1591263.43,C159739802,1591263.43,0.0,C381034638,0.0,0.0,1,0
491,445,CASH_OUT,2277862.67,C130301961,2277862.67,0.0,C338862629,6894555.29,9172417.96,1,0
492,443,CASH_OUT,1795622.71,C142314551,1795622.71,0.0,C1793840709,307814.85,2103437.56,1,0
493,274,TRANSFER,49210.21,C10982843,49210.21,0.0,C803239144,0.0,0.0,1,0
494,274,CASH_OUT,49210.21,C1587381716,49210.21,0.0,C228027702,0.0,49210.21,1,0
495,404,CASH_OUT,186375.38,C1299679751,186375.38,0.0,C936929482,427950.92,614326.3,1,0
496,404,TRANSFER,186375.38,C1792771606,186375.38,0.0,C216536888,0.0,0.0,1,0
497,442,TRANSFER,355969.72,C227175045,355969.72,0.0,C765607741,0.0,0.0,1,0
498,442,CASH_OUT,355969.72,C1246229535,355969.72,0.0,C279162125,41883.35,397853.07,1,0
499,181,TRANSFER,1644749.94,C744563060,1644749.94,0.0,C300922639,0.0,0.0,1,0
500,181,CASH_OUT,1644749.94,C860545419,1644749.94,0.0,C1340521967,421619.2,2066369.14,1,0
501,322,TRANSFER,108213.6,C586432166,108213.6,0.0,C810627720,0.0,0.0,1,0
502,322,CASH_OUT,108213.6,C1360735702,108213.6,0.0,C831415203,3191417.38,3299630.98,1,0
503,226,TRANSFER,195708.55,C856130608,195708.55,0.0,C1715093680,0.0,0.0,1,0
504,226,CASH_OUT,195708.55,C556303887,195708.55,0.0,C1248449720,5705050.51,5900759.07,1,0
505,442,TRANSFER,2758096.0,C1294538821,2758096.0,0.0,C651427607,0.0,0.0,1,0
506,442,CASH_OUT,2758096.0,C868212192,2758096.0,0.0,C678830967,128192.29,2886288.29,1,0
507,370,TRANSFER,811459.21,C911097587,811459.21,0.0,C1529329683,0.0,0.0,1,0
508,370,CASH_OUT,811459.21,C1102225556,811459.21,0.0,C2084986511,843227.0,1654686.21,1,0
509,189,CASH_OUT,121579.98,C155517114,121579.98,0.0,C1160105017,0.0,121579.98,1,0
510,189,TRANSFER,121579.98,C1949146273,121579.98,0.0,C979925906,0.0,0.0,1,0
511,442,TRANSFER,9065.34,C1117911944,9065.34,0.0,C1052869730,0.0,0.0,1,0
512,442,CASH_OUT,9065.34,C1906628282,9065.34,0.0,C120759853,0.0,9065.34,1,0
513,442,TRANSFER,37323.15,C2027331008,37323.15,0.0,C235368108,0.0,0.0,1,0
514,442,CASH_OUT,37323.15,C460685151,37323.15,0.0,C1818028349,868591.49,905914.64,1,0
515,443,TRANSFER,1162672.01,C920057135,1162672.01,0.0,C1730549845,0.0,0.0,1,0
516,443,CASH_OUT,1162672.01,C154007666,1162672.01,0.0,C184163720,5026373.25,6189045.26,1,0
517,443,TRANSFER,1795622.71,C699874957,1795622.71,0.0,C2123434459,0.0,0.0,1,0
518,445,TRANSFER,2277862.67,C10702255,2277862.67,0.0,C1366837839,0.0,0.0,1,0
519,445,TRANSFER,72901.03,C1861496569,72901.03,0.0,C286946367,0.0,0.0,1,0
520,686,TRANSFER,1467968.73,C1506243031,1467968.73,0.0,C1384352082,0.0,0.0,1,0
521,259,TRANSFER,248071.56,C1429503291,248071.56,0.0,C1044014885,0.0,0.0,1,0
522,332,TRANSFER,282018.0,C1799860706,282018.0,0.0,C80713537,0.0,0.0,1,0
523,380,CASH_OUT,330218.85,C612855677,330218.85,0.0,C18175178,3257136.04,3587354.89,1,0
524,380,TRANSFER,330218.85,C94784819,330218.85,0.0,C597468231,0.0,0.0,1,0
525,686,CASH_OUT,974452.84,C682621695,974452.84,0.0,C1761064421,510824.52,1485277.35,1,0
526,686,TRANSFER,974452.84,C1044598698,974452.84,0.0,C1435437474,0.0,0.0,1,0
527,332,CASH_OUT,19226.25,C2130173515,19226.25,0.0,C1264209653,0.0,19226.25,1,0
528,332,TRANSFER,19226.25,C56751982,19226.25,0.0,C2138523923,0.0,0.0,1,0
529,226,TRANSFER,5772.0,C1881699309,5772.0,0.0,C1419251036,0.0,0.0,1,0
530,226,CASH_OUT,5772.0,C625876553,5772.0,0.0,C480476541,252750.28,258522.28,1,0
531,285,CASH_OUT,6249265.86,C435417424,6249265.86,0.0,C1577595866,0.0,6249265.86,1,0
532,285,TRANSFER,6249265.86,C855788158,6249265.86,0.0,C1260877050,0.0,0.0,1,0
533,686,CASH_OUT,134227.05,C814528974,134227.05,0.0,C1989640257,2789107.98,2923335.03,1,0
534,686,TRANSFER,134227.05,C1013220847,134227.05,0.0,C1135493559,0.0,0.0,1,0
535,448,TRANSFER,369505.41,C551192635,369505.41,0.0,C1704120261,0.0,0.0,1,0
536,448,CASH_OUT,369505.41,C1841955309,369505.41,0.0,C565887974,141459.77,510965.18,1,0
537,226,TRANSFER,29174.8,C416195911,29174.8,0.0,C1244681423,0.0,0.0,1,0
538,226,CASH_OUT,29174.8,C526626217,29174.8,0.0,C477310004,4093.57,33268.36,1,0
539,322,TRANSFER,365114.84,C516411527,365114.84,0.0,C1860612852,0.0,0.0,1,0
540,322,CASH_OUT,365114.84,C1664110305,365114.84,0.0,C1912599968,89333.98,454448.82,1,0
541,395,TRANSFER,134297.68,C1196367936,134297.68,0.0,C1052561148,0.0,0.0,1,0
542,395,CASH_OUT,134297.68,C1461368336,134297.68,0.0,C771844472,419490.33,553788.01,1,0
543,158,TRANSFER,171456.83,C970953721,171456.83,0.0,C574361249,0.0,0.0,1,0
544,158,CASH_OUT,171456.83,C1871574805,171456.83,0.0,C1987416199,546812.73,718269.56,1,0
545,285,CASH_OUT,752639.78,C1541138179,752639.78,0.0,C810413951,290612.69,1043252.47,1,0
